gene,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,Atha_WT-Col-0_sl_GC_Rep1_G2S1,Atha_WT-Col-0_sl_GC_Rep2_G2S2,Atha_WT-Col-0_sl_GC_Rep3_G2S3
AT5G42520,850.2877575,704.9684987,694.9292308,1107.193421,745.6540782,1022.507337
AT5G42530,18.24601475,29.44896862,36.73317204,18.8160977,60.12413228,32.81901144
AT5G42540,947.2801101,995.472201,937.2782251,1116.051477,869.1819249,986.6539204
AT5G42560,422.8665438,511.5627203,487.7582713,511.7034654,530.0750688,580.3263593
AT5G42570,627.5989771,676.3900378,681.3055716,646.5955191,540.8475478,540.198646
AT5G42580,28.05411773,118.2930809,110.1344331,52.76179331,136.3809099,72.59454302
AT5G42590,126.5671623,162.2475,202.358742,168.8169421,242.809453,179.7907971
AT5G42600,10.48549634,27.51347808,80.66378397,12.9739937,126.7720585,57.86459971
AT5G42620,679.4948084,560.7989123,545.412543,694.6054539,599.8567363,601.981253
AT5G42630,14.03603761,9.402284716,22.11347386,22.88165699,30.34627266,31.90311896
AT5G42640,0,0.87581764,4.102634196,1.629028305,2.508508077,0
AT5G42650,280.8913311,766.3564911,532.0512745,385.4126485,502.1467523,387.4009431
AT5G42655,40.22717797,78.91017089,70.63615086,113.2349963,167.5210407,134.8201254
AT5G42660,169.4908166,160.5203737,131.1276417,117.684692,135.1012151,121.9401841
AT5G42670,181.3584248,127.0821079,127.283639,222.4773741,127.73953,143.476285
AT5G42680,39.15576636,33.8642751,56.41224738,64.38458535,45.75772303,53.56773957
AT5G42690,116.7556377,145.0284984,106.6179286,176.0747307,190.1311471,169.4419903
AT5G42700,2.890863934,4.121609306,6.662444583,4.613215591,4.139871928,2.799400567
AT5G42710,8.0871103,5.876345015,14.17671118,23.9836378,25.1411247,13.64094912
AT5G42720,161.755898,201.1321433,262.315819,137.1719133,176.8363863,162.2061779
AT5G42740,1042.744116,1084.861642,1153.688733,1028.913536,980.8178877,978.3476119
AT5G42750,290.5691438,364.1692805,365.841764,250.7864099,375.4081949,329.5233758
AT5G42760,8.837522065,13.13557511,13.95620009,10.33658276,15.02747913,5.145543642
AT5G42765,349.0656815,412.1548857,486.0517282,157.9029671,292.4397346,243.6905069
AT5G42770,66.08068569,74.16170927,79.29267581,65.89497526,45.05340695,54.40157972
AT5G42780,46.40043804,42.73816914,41.6874588,31.73462565,50.06845982,38.54009509
AT5G42785,15.68454244,24.72586346,20.67026713,10.60930284,30.85365279,26.04866742
AT5G42790,853.1903551,952.8129718,968.9489842,760.0487549,824.4258861,815.2382271
AT5G42800,9.884450317,12.11564994,12.17255972,0,4.364085399,0.567061373
AT5G42810,164.5390137,174.3273966,161.8849625,146.9027167,143.1943546,144.6267936
AT5G42820,2183.531353,1483.209593,1586.198745,2663.686471,1408.432769,2056.076328
AT5G42825,1122.938157,807.7871284,711.9496035,826.1585859,631.2452104,968.5225317
AT5G42830,69.26488163,106.2958473,85.09774007,60.89175411,132.7008724,100.946153
AT5G42840,79.38688667,85.23487998,79.95703867,94.90387017,41.66391511,69.20460969
AT5G42850,460.0142883,659.3517075,637.7231839,563.899268,554.0841489,552.5986541
AT5G42860,814.1856048,735.5970224,657.2251633,403.7633077,521.5016743,488.2019199
AT5G42870,747.3022929,754.7339239,688.3037629,1095.888436,1027.923925,980.8375374
AT5G42880,154.984517,147.9976615,165.4773993,220.5992694,175.3101921,166.2107943
AT5G42890,2628.726911,1749.600825,1550.868048,957.589789,1067.341737,1143.213189
AT5G42900,94.29861779,142.3833832,150.6234512,236.6388157,95.41948032,179.0848458
AT5G42905,1.08394804,6.164311516,7.422102083,9.786739331,8.174494849,5.09747551
AT5G42910,0.548802922,1.732189095,2.436309721,1.624650083,1.24737433,1.134063337
AT5G42920,519.1387514,546.6815911,472.9461848,488.4883402,443.2007253,429.5666518
AT5G42930,28.21030218,110.7328855,85.46423272,53.05332183,124.1117123,71.32663636
AT5G42940,908.0940804,712.9979482,755.0913878,1276.745653,866.4326754,1032.369737
AT5G42950,2456.995328,2010.454223,2031.374124,3997.569418,2335.481102,2916.120362
AT5G42960,208.5978892,236.2112257,217.2191214,184.0318893,188.6635499,202.2938774
AT5G42965,1.045349012,4.621410668,4.310198516,1.649880809,4.506873811,3.950627501
AT5G42970,301.2666778,261.8286003,277.1538113,268.7300561,239.8483262,238.1888649
AT5G42980,4071.382951,3822.501134,4112.830191,2609.642744,4155.943103,4017.203553
AT5G42990,238.5781032,293.0639387,335.4524444,178.5817328,245.7892806,286.036996
AT5G43000,0.543340663,0.877650833,0,3.259683863,3.766621786,0.566517985
AT5G43010,741.5304524,558.3122876,551.9589904,564.274213,460.4210941,500.7584555
AT5G43020,595.3163316,400.7963755,355.8352177,521.434465,287.1482746,317.6813398
AT5G43030,3.301938982,17.2590919,29.94703829,6.492841378,51.05036408,30.05980466
AT5G43040,6.61084941,28.43818431,27.48374441,16.22660697,57.85886861,40.27239204
AT5G43050,48.02973876,150.9267263,139.8054092,23.59885137,83.87419301,42.50679572
AT5G43060,2674.142616,3351.349895,3407.942567,4396.050074,4000.833039,3936.422777
AT5G43064,0,1.035650702,0.949737786,0.866996786,1.363011967,0
AT5G43068,0.532719026,0.901327325,0,1.639889712,3.179729677,0.565434809
AT5G43070,105.2584091,157.1910088,163.6665755,71.62754242,123.3683596,95.77548734
AT5G43080,49.5763729,48.57601311,33.13728411,26.70387825,26.08529351,21.47370487
AT5G43090,1.099141968,3.458016543,8.917961966,3.247844877,6.231196587,2.835499704
AT5G43100,842.1463401,971.1509364,962.2212899,1402.522546,984.53271,1203.189828
AT5G43110,0,1.730153369,1.622440919,6.496739069,1.869972358,0.567075402
AT5G43120,1.124289629,5.294965022,0.827665976,22.39860854,12.09264975,4.057271965
AT5G43130,702.1944136,763.3855856,792.61873,983.8810216,856.4910181,910.177607
AT5G43140,34.77109837,90.25988581,82.88514279,18.80846874,54.2150841,39.12061263
AT5G43150,161.8078435,171.1827001,168.5463187,140.3429785,173.7208414,237.2822649
AT5G43155,37.83960391,34.46360315,25.64763197,20.40584728,11.96772495,11.8911952
AT5G43160,92.85493313,55.31370736,57.5356074,109.5832734,41.49051176,63.16788752
AT5G43170,115.5953021,165.4134225,136.6373544,202.4733833,88.85625788,134.191113
AT5G43175,16.28025632,4.395441817,1.646713595,7.337141645,5.654458837,6.797440846
AT5G43180,23.41195173,51.63897326,86.10253289,150.6612371,241.9922635,192.6551173
AT5G43190,384.4355563,655.5194014,638.2746058,670.5202795,745.5138368,704.3828558
AT5G43200,0.539800178,0.885371729,0.828787221,8.166006342,2.521867238,0
AT5G43210,55.4754341,54.34284078,45.16133775,57.84126435,51.44401186,66.85521486
AT5G43230,15.46236231,20.6176084,17.73210233,29.99608553,37.89131735,21.55856677
AT5G43240,0.615269775,0.971272748,2.28837282,1.821718431,8.674188619,2.726247937
AT5G43250,38.5926087,45.61351834,39.44200846,16.2963507,23.22143717,22.09501889
AT5G43260,80.11770926,100.5161469,101.5559581,110.72051,105.8796227,108.2368259
AT5G43270,94.66687145,122.4886713,93.19879698,63.94480952,113.9279752,90.69030341
AT5G43280,375.4908108,377.0989751,423.8396232,403.7348737,368.717881,382.0478178
AT5G43290,38.27900687,110.514229,123.1637577,32.53018449,114.4010824,61.22026035
AT5G43300,12.08487394,30.3011951,21.06734449,10.55791284,8.749555579,10.15902062
AT5G43310,813.1574632,998.5336121,965.7276171,581.5530614,822.8092358,668.4806925
AT5G43320,1067.994512,1287.350951,1109.909524,1748.166929,1397.323686,1507.5554
AT5G43330,1790.964747,1208.005955,1227.715928,1336.221946,952.2938528,1024.637145
AT5G43340,1.647806961,0.86512849,0,6.496833929,6.233426105,2.835365899
AT5G43350,766.0522207,1544.091336,2418.737388,3028.208959,3227.731319,3124.709315
AT5G43360,0,1.72999964,0,8.932822659,6.85626349,2.835393496
AT5G43370,294.6518599,7.857241732,4.31256301,780.1367701,8.453112156,474.1863774
AT5G43380,48.55913416,29.40534701,40.03313918,38.10686116,41.42566083,53.88666178
AT5G43390,1.653170723,5.168703533,11.31303763,15.41390381,9.330393141,3.403380289
AT5G43400,225.5538396,247.8511001,259.9604557,297.6589409,318.9416389,260.9425022
AT5G43403,7.068561385,31.56483696,26.2840944,4.073664835,21.96153698,22.66224172
AT5G43410,0,0.926559496,2.591866494,5.778376802,1.93383176,1.692841951
AT5G43420,27.48042053,56.18774515,59.98860095,21.92247443,56.07828409,31.75778198
AT5G43430,251.5251064,195.3970329,170.0019787,206.3464675,183.1128979,220.2589042
AT5G43440,50.86083487,38.94163422,33.13344316,38.04948504,27.46366074,46.95345536
AT5G43450,53.22846857,8.063441407,29.19834781,59.42537678,43.14715917,47.6236763
AT5G43460,1267.019919,1452.127952,1516.761865,1202.55287,1312.400109,1382.900299
AT5G43470,85.95057393,283.3911476,242.0967587,65.15635523,140.3418122,83.12186187
AT5G43490,0,0.87335781,5.728781294,3.255863964,8.141400339,4.533724689
AT5G43500,79.49995605,140.3658244,155.5034994,63.21528818,129.0268868,95.85176137
AT5G43520,34.96177968,125.4790222,186.2044442,95.99570835,315.2843055,191.5791607
AT5G43530,44.24285319,13.71890194,12.87334362,30.79228621,26.06432637,20.42637515
AT5G43540,32.5911264,55.31309032,47.69936483,478.4020018,196.5287864,334.2367525
AT5G43560,755.3295767,667.0113957,714.821979,902.0921443,964.1686408,949.1899336
AT5G43570,20.8266091,6.276357014,4.192052733,74.47888157,5.072477406,42.95213666
AT5G43580,85.7910139,489.0107662,573.8299835,346.2860067,814.1639235,548.5971234
AT5G43590,40.34004413,45.48366277,63.61857937,53.70000256,82.3766703,74.72442577
AT5G43600,647.2357373,524.6172326,532.5160946,726.366572,598.2518758,742.4258844
AT5G43610,0,3.454018197,4.859139653,6.493853734,2.491049096,2.268570694
AT5G43620,80.72172034,137.6020588,115.2358051,94.21187459,149.003895,124.7533302
AT5G43630,65.75971297,131.1142813,135.9438735,32.50026393,63.32535866,48.49058996
AT5G43650,3.553347985,1.688359989,6.305177652,5.308136431,2.693055328,0.977073682
AT5G43660,8.324538036,11.2569029,6.533495817,14.21786027,15.55200865,8.484548326
AT5G43670,329.6562017,331.6306339,320.8173992,401.3081666,378.9306863,361.9548503
AT5G43680,100.9295653,70.29481327,68.23799409,66.23712446,71.69132843,70.80472135
AT5G43690,12.06522576,8.668919021,2.438383952,10.5625888,6.863682865,9.07195698
AT5G43700,763.259893,844.5564588,692.6555714,672.795089,733.2536044,700.2305301
AT5G43710,214.3596276,157.1663102,165.5185758,130.638528,138.2455549,142.3104722
AT5G43720,220.7295961,270.9086242,221.568809,202.2364125,183.304088,229.6577826
AT5G43725,17.26786681,11.45233318,13.85152664,6.307439837,13.51049244,14.91474199
AT5G43730,34.11143103,146.7167992,132.3562832,56.47541273,159.2421558,114.5332598
AT5G43740,5.278261665,33.91439534,29.72095615,8.565455927,38.1869924,12.34535236
AT5G43745,257.266302,496.7209565,485.3778025,154.0477394,285.7894575,215.5806815
AT5G43750,281.4638242,481.0712557,454.8988056,93.59913699,201.6255456,140.5484124
AT5G43755,1.066728003,0,0,1.63925937,0,0
AT5G43760,3122.305674,3879.049913,3732.480111,2875.741798,4766.022783,3787.453058
AT5G43770,79.30304534,23.03827237,22.39394519,52.27232241,30.27430037,35.10059507
AT5G43780,2162.714866,2487.151823,2666.165025,8723.303031,4689.086857,6634.838297
AT5G43790,54.44602677,115.7360719,89.9131024,64.94216872,95.29343715,75.99598843
AT5G43810,763.751342,655.1021808,674.0115309,573.8710423,634.2308174,670.7817763
AT5G43820,36.30264213,24.17903436,29.1558497,30.03434907,29.89314546,20.41708647
AT5G43822,37.48578021,42.13432677,48.51221817,48.8972149,39.55278593,41.92184095
AT5G43830,1498.778436,1207.073143,1155.977233,1077.212717,1269.448505,1243.222796
AT5G43840,0,3.487439816,4.902600559,6.509042673,7.508795791,7.368157364
AT5G43850,278.386585,396.0124675,348.2374734,199.3622074,359.8805814,349.1261207
AT5G43860,13.67816846,22.60945181,25.26925178,16.26239837,23.1224531,15.87264656
AT5G43870,43.74893764,78.09674553,104.4968808,53.77118165,73.02517279,55.18912454
AT5G43880,652.8964877,751.0516352,690.383786,891.2844521,950.9405004,855.638329
AT5G43890,19.25539696,45.75500542,42.10340437,30.84403496,62.26897858,36.29768424
AT5G43900,1077.624546,1011.147701,965.4729807,822.6068606,1145.080015,920.1136719
AT5G43910,97.52734046,108.961287,110.4672558,152.7426096,130.1867611,177.3075065
AT5G43920,144.0589388,104.0152341,101.618189,184.0597702,114.9537949,148.6344343
AT5G43930,456.9174395,321.8221256,343.4175402,667.6697147,414.7061196,616.0680058
AT5G43935,0,0.876497432,0.821115232,4.88799417,0.627365998,1.133139235
AT5G43940,3605.142818,2601.322278,2640.514726,3657.885608,2340.11402,2847.777471
AT5G43950,88.64278932,103.4921783,102.7339011,97.37824694,100.2030526,68.62977855
AT5G43960,1009.07736,786.3101831,823.6518661,720.3826892,693.3007927,684.9032613
AT5G43970,339.6589833,392.0243855,324.7416386,299.6570959,297.5079812,264.9771427
AT5G43980,21.36675963,18.22897923,21.15868956,20.31923434,23.10212864,20.41010653
AT5G43990,96.93072702,57.68594107,61.88749793,53.36367975,56.78263774,54.09484204
AT5G44000,475.9923823,335.8773363,348.2318237,457.2835401,308.0254979,414.513709
AT5G44005,10.35220877,17.48811749,30.31427693,100.1466015,76.44894602,81.6003949
AT5G44010,53.42110946,31.45529558,12.87317263,25.97674142,14.63907583,21.65653366
AT5G44020,5867.345717,10788.82588,9796.609268,6246.683245,13464.80299,10082.07753
AT5G44030,146.1509171,213.8352413,250.8452754,161.2339727,317.4851185,277.297535
AT5G44040,172.1455535,114.8652673,122.307224,178.588264,133.9049712,139.5155846
AT5G44050,1.651250873,1.725523847,5.664485538,4.05780396,6.847460502,7.373266316
AT5G44060,129.8637904,364.5069017,380.7862046,108.0931009,388.3272596,217.7106795
AT5G44063,0,0,0.888014308,0,1.963733247,1.126367492
AT5G44070,556.9689894,630.1266484,567.2746958,541.6242434,590.4331608,585.491303
AT5G44080,224.7536817,200.8085838,215.8458996,288.0285277,222.1131646,242.7674005
AT5G44090,607.4381691,683.8306556,666.884949,930.819095,834.4922206,846.8406579
AT5G44100,668.7914714,844.8555562,766.7463016,631.2404644,845.5673869,722.3394443
AT5G44110,135.1219069,183.5592118,171.6618547,32.24483747,80.5419992,57.79931028
AT5G44120,75646.45817,4210.854138,5279.700048,50357.07439,7601.299795,27338.26966
AT5G44130,1406.49066,3583.971349,2863.728454,1512.086276,2018.289871,2038.618947
AT5G44150,103.6554011,89.28516618,89.40305965,80.43714746,82.98600525,88.45188763
AT5G44160,39.78662829,60.66186606,89.51505651,118.1862597,133.1925263,137.3288187
AT5G44170,181.0514626,193.1168473,159.8180752,182.9673021,133.7581304,164.3914637
AT5G44180,930.6252339,706.9589596,698.4120556,1313.023282,844.5808737,938.3307623
AT5G44190,284.4372464,480.5633441,478.2808612,213.8434317,382.9470658,295.2752085
AT5G44200,282.3117638,276.2021825,276.1886772,274.1884872,257.1311443,258.5200597
AT5G44210,73.82718917,107.0269677,83.19204124,79.69778377,98.76956264,86.16219784
AT5G44220,10.3354125,0.876299352,1.641887627,8.146217726,0.627296495,5.099206211
AT5G44230,89.31225422,78.32957596,66.11572483,66.53023118,67.11910591,60.15509762
AT5G44240,763.1473493,637.6428392,599.0997097,634.2752037,717.9605388,732.8636677
AT5G44250,722.4846301,657.0343513,606.8980938,859.9089311,579.0640192,810.2804066
AT5G44260,2279.873888,1710.385567,1546.557121,3542.724709,1824.412838,2565.690368
AT5G44280,147.624566,106.8754337,76.80398773,121.7042475,110.127095,111.1733633
AT5G44290,725.4503905,828.655665,806.3715261,1196.827657,1033.329042,1145.614662
AT5G44306,4.633763854,14.1302339,16.6616693,3.317467005,12.3489034,8.454258538
AT5G44310,359.4269443,48.72092264,47.64310302,216.8533067,80.9813796,130.8184704
AT5G44316,2.194508563,5.198758203,2.437259668,2.437225031,4.990538154,2.26806378
AT5G44320,1071.914017,917.3236115,884.7329311,1113.821205,1030.007719,962.0303475
AT5G44330,8.229174247,5.19895182,7.312030842,5.686909909,6.862116397,6.804174656
AT5G44340,9781.030339,9104.579442,8139.074589,8512.186953,7998.536032,7747.276115
AT5G44350,19.74447445,37.27292685,39.01082827,62.56162912,89.22382256,72.00909489
AT5G44360,22.62152305,7.535060978,7.650104226,25.20308132,13.89432735,8.426097769
AT5G44370,179.6939212,175.6727837,163.9845094,124.9227197,161.0760107,156.559113
AT5G44380,1657.029344,4967.833776,4566.136566,3338.439477,6821.138251,4894.736476
AT5G44390,18.1716375,22.41907428,26.68997522,30.83501845,39.20621547,21.55341654
AT5G44400,3.304351382,9.48342483,12.12995107,12.98263929,19.91263269,12.47842708
AT5G44410,55.05330146,144.9039798,122.1598274,120.1028708,155.6027641,149.1695161
AT5G44440,8836.511627,14042.49038,13493.20739,5217.3542,8102.199722,5687.418451
AT5G44450,438.4985858,485.3452308,446.853402,575.0037598,375.4727884,461.697086
AT5G44460,242.7705309,224.3402775,214.3206244,159.5181057,136.4913186,159.2524962
AT5G44480,126.3701195,217.4808383,248.4874503,275.1392428,313.5973584,292.5154577
AT5G44490,24.594404,42.09000617,36.25080221,10.49202379,24.15248606,13.53065868
AT5G44500,91.40743393,186.4147352,190.9718488,75.79223677,164.0670682,95.77330816
AT5G44510,137.9478737,129.1943632,135.8087927,191.6739209,215.3042039,170.7696982
AT5G44520,136.8448771,191.8363587,142.005365,101.4765802,118.5592529,130.4589861
AT5G44530,51.79283518,65.23944937,57.19434826,42.09422679,101.0392737,67.9328367
AT5G44550,23.43417228,12.23787225,14.74324505,26.05245799,58.26774661,44.76783162
AT5G44560,151.1555683,98.02990705,96.65649686,79.4702043,100.2662539,81.89877309
AT5G44562,2.159993535,10.61917071,14.91160585,4.082521742,17.64877855,7.360476185
AT5G44563,1.064418038,1.804928109,2.530447002,1.64035695,6.999704742,6.784488687
AT5G44565,0.738519156,1.981727861,2.373797106,0,1.012361386,1.003138918
AT5G44566,0.446652065,1.093080429,1.970930661,0,2.793909014,0.563557351
AT5G44567,2.137602783,0,3.356806825,1.638290547,0.634620473,1.69685194
AT5G44568,63.2492321,138.7291439,95.13877236,36.72996845,80.622139,59.45624837
AT5G44569,8.103703241,78.71011941,61.26824305,22.85880469,72.46422028,40.76751262
AT5G44570,0,0.686621201,3.903491969,1.272944387,0,1.003256343
AT5G44572,1.645290996,4.334345248,11.3788477,0.812501626,9.983408554,7.370977863
AT5G44574,2.728477432,44.5033364,26.98586788,9.76559502,31.29996923,24.93692314
AT5G44575,12.39287866,12.42569076,8.306680678,35.95040951,6.312078642,29.43583328
AT5G44578,3.264293013,22.96970261,17.70320865,0,22.70215087,17.8889838
AT5G44580,17.92741271,93.05058045,79.76049664,8.149617954,56.50515184,30.02501389
AT5G44582,6.402389613,11.69279917,15.97694529,12.29343162,14.61201785,15.26904244
AT5G44585,30.1865626,24.24810914,25.98478812,37.36600003,82.94609579,78.81794411
AT5G44590,0,2.652734816,0.828775673,0.82587208,2.539893083,0
AT5G44600,83.81649365,75.52831257,78.13228908,49.58024558,49.32883023,48.75712332
AT5G44610,1077.722881,1305.161537,1455.435166,9483.704987,2351.583562,3440.363026
AT5G44620,9.936160061,11.17363355,6.451116562,4.864848893,8.077273828,1.70193614
AT5G44630,1.102213422,0.861348772,1.615971475,2.433703638,1.865968987,1.701703092
AT5G44635,235.60335,189.3719159,139.5301385,108.0265714,106.1608684,102.3869741
AT5G44640,1.649869821,0.863708744,9.720405298,3.247114607,1.245670648,0
AT5G44650,713.4385254,862.6563638,763.0877591,317.0411594,487.2092411,350.3549889
AT5G44660,98.7974033,129.2188217,139.2549939,132.6414623,163.4483216,148.7142056
AT5G44670,840.1715511,683.3326669,634.512047,531.4126902,620.8735426,547.3665524
